Id	Name	2016	|2016|	2017	|2017|	2018	|2018|	2019	|2019|	2020	|2020|	Q1	PI	D1	V2	|V2|
21035	Кировский районный суд г. Новосибирска	440688	59	441714	135	475236.5	84	579362	73	623052	77	1,44	16	41	2,0	232
21036	Колыванский районный суд	462406.5	18	504643.0	18	516812.0	16	666085	15	916789.5	16	2,12	16	98	2,0	57
21037	Коченевский районный суд	452389.5	24	2067829.0	6	497326	21	618788.0	20	633359	25	1,46	16	40	2,83	44
21038	Краснозерский районный суд	467556	91	467377	91	466020.0	16	615973.5	16	661458	15	1,53	16	41	0,67	126
21039	Купинский районный суд	615610.5	26	813587.0	34	543381	15	688406.5	26	716044.5	28	1,65	16	16	1,5	76
21040	Ленинский районный суд г. Новосибирска	507648.5	90	481935.0	94	489163.0	86	2094367.5	26	606728.0	82	1,4	16	19	1,0	175
21041	Мошковский районный суд	512650.5	22	497947.0	22	493297.5	20	661339	21	669613	27	1,55	16	30	2,33	73
21042	Новосибирский гарнизонный военный суд	445295.0	26	473453.0	26	504114.0	26	630577	23	620364.0	94	1,43	16	39	2,5	75
21043	Новосибирский районный суд	444431	119	433746	123	454767	119	553416	105	587925.0	118	1,36	16	32	2,0	356
21044	Обской городской суд	511724	21	522952	21	523544.0	20	534756.0	16	609741.0	82	1,41	16	19	4,17	53
21045	Октябрьский районный суд г. Новосибирска	476346	151	480627.0	154	551129.0	74	631592.0	140	676516.5	82	1,56	16	42	2,17	305
21046	Ордынский районный суд	520390.0	32	460952.5	30	480158	17	594245	19	615366.5	22	1,42	16	18	2,5	68
21047	Первомайский районный суд г. Новосибирска	533836	43	494157.0	36	567931.5	38	668083.0	38	666105.5	34	1,54	16	24	2,25	127
21048	Советский районный суд г. Новосибирска	485353.5	134	458076.5	136	494941.0	130	585787.5	112	594407	39	1,37	16	22	2,0	348
21049	Сузунский районный суд	466832	89	470140.5	92	479148	93	562076.5	66	619241	83	1,43	16	32	2,0	262
21050	Татарский районный суд	496264.5	32	475985.0	52	552168	27	750813	33	757922.0	34	1,75	16	52	2,0	106
21051	Тогучинский районный суд	450841	25	464133.0	26	468642.0	26	584162.0	24	575615.0	22	1,33	16	27	1,58	82
21052	Центральный районный суд г. Новосибирска	536288.5	56	458910	73	515896.0	74	625485	69	650898	65	1,5	16	21	1,5	206
21053	Чановский районный суд	467194.0	88	448392	85	440521.5	10	565757	77	598241	9	1,38	16	28	0,29	102
21054	Черепановский районный суд	462364.5	114	457504	87	472304.5	148	577294.0	64	619241	97	1,43	16	33	2,25	167
21055	Чулымский районный суд	472522	99	553748.0	28	536829.5	26	647471.5	22	593769	95	1,37	16	25	2,0	89
21057	Большереченский районный суд	383741.5	12	420043.5	12	409507.0	12	518515.0	12	545423.0	12	1,26	16	42	2,0	45
21058	Большеуковский районный суд	397375.5	6	-1	0	496176.5	18	-1	0	-1	0	1,24	7	24	None	None
21061	Исилькульский городской суд	396784	15	374078.5	16	402221	15	513160.5	16	537367.0	14	1,24	16	35	1,58	56
21062	Калачинский городской суд	389663.5	14	390769	15	415576	15	543003	17	543533	17	1,26	16	39	1,25	53
21064	Колосовский районный суд	-1	0	-1	0	-1	0	468574	7	481213	7	1,11	2	2	1,5	5
21065	Кормиловский районный суд	413202.0	12	391422	11	436923.5	8	537508.0	10	582249	11	1,35	16	40	2,5	34
21068	Ленинский районный суд г. Омска	435155	63	412538.0	64	444467	65	545975.5	60	564289	65	1,3	16	29	1,5	212
21069	Любинский районный суд	-1	0	415205.5	16	401604.5	14	486176	15	584837.0	16	1,35	13	40	2,83	43
21070	Марьяновский районный суд	344724.5	12	366207	11	407320	11	483753	11	577335	11	1,33	16	67	2,5	39
21072	Муромцевский районный суд	413466.5	8	399547	9	457480.0	8	528684	17	-1	0	1,25	14	27	1,0	23
21073	Называевский городской суд	396697	13	423016	13	459379.0	14	595482.5	12	601940.0	12	1,39	16	51	1,5	48
21074	Нижнеомский районный суд	426060.5	6	351403	7	-1	0	447553.0	6	530936.5	6	1,23	16	24	1,75	12
21075	Нововаршавский районный суд	397223.5	8	388284	9	419193	9	491030.5	8	547417.0	8	1,26	16	37	1,0	33
21076	Одесский районный суд	351175.5	6	405257.5	6	363156.5	6	553161	7	570026.5	8	1,32	16	62	1,25	23
21077	Оконешниковский районный суд	393013	7	-1	0	-1	0	644054	7	-1	0	1,52	14	63	1,5	17
21079	Омский гарнизонный военный суд	443351	9	423327.5	8	462276	13	538276	13	-1	0	1,27	14	21	2,0	28
21080	Омский районный суд	357711	33	396562.0	24	-1	0	549124.5	30	555495	31	1,28	16	55	2,0	44
21081	Павлоградский районный суд	-1	0	-1	0	-1	0	492934.0	6	542737	7	1,25	2	10	7,0	5
21083	Полтавский районный суд	399931	7	401052	7	449447	7	590967	7	-1	0	1,39	14	47	3,0	26
21084	Русско-Полянский районный суд	416323.0	6	320098	7	418458.5	8	524464	7	600251	7	1,39	16	44	3,25	25
21085	Саргатский районный суд	-1	0	379319.5	10	-1	0	508266.0	8	544172	7	1,26	13	43	3,0	7
21086	Седельниковский районный суд	502546.0	6	394786.0	6	-1	0	-1	0	-1	0	1,03	3	-21	0,0	11
21087	Советский районный суд г. Омска	395800.0	78	404635.0	78	421796	71	513802.0	66	558563	69	1,29	16	41	1,5	223
21090	Тевризский районный суд	391348.5	6	393569.0	6	-1	0	501932.0	6	516591.0	6	1,19	16	32	1,0	22
21091	Тюкалинский городской суд	360157	9	394014	9	458323	9	485298.0	10	513850.5	10	1,19	16	42	2,0	34
21093	Центральный районный суд г. Омска	417057.5	106	407889.5	106	445586	105	512704	61	532204.0	64	1,23	16	27	1,5	260
21094	Черлакский районный суд	401581.5	8	394161	9	460273.0	8	490017.5	8	510765.5	8	1,18	16	27	1,42	30
21095	Шербакульский районный суд	423408.0	8	413745.5	8	434415.0	8	523596.0	8	595495.0	8	1,38	16	40	1,58	32
21096	Абдулинский районный суд	1715738.0	6	1792524.0	6	-1	0	473089.5	16	538722.5	16	1,24	16	-68	3,0	19
21097	Адамовский районный суд	523108.5	14	561282.0	20	-1	0	-1	0	-1	0	1,47	3	7	0,67	11
21098	Акбулакский районный суд	506667	31	343100.0	10	-1	0	-1	0	-1	0	0,9	3	-32	1,0	17
21099	Александровский районный суд	1271713.5	6	570032	9	-1	0	-1	0	527741.5	6	1,22	16	-58	1,5	9
21100	Беляевский районный суд	399610	81	470806	59	420756	37	-1	0	518622	39	1,2	16	29	1,29	72
21101	Бугурусланский районный суд	535289.0	70	552155	55	1436886	35	907482	31	668480	29	1,54	16	24	1,75	111
21102	Бузулукский районный суд	432313.5	58	541948	71	448208.5	20	543249	27	544643.5	42	1,26	16	25	1,75	77
21103	Гайский городской суд	-1	0	509870.5	6	500437.0	6	523575.0	6	531765	7	1,23	13	4	0,67	19
21104	Дзержинский районный суд г. Оренбурга	443634.5	96	410330.0	48	442867.5	46	486780.0	20	523497	51	1,21	16	18	1,5	104
21105	Домбаровский районный суд	529295	19	419004.5	6	-1	0	-1	0	-1	0	1,09	3	-20	2,54	18
21108	Кувандыкский районный суд	373750.5	16	367084.0	14	364383.5	6	484231.0	6	517099.5	6	1,19	16	38	0,58	30
21109	Ленинский районный суд г. Оренбурга	1677577	35	437716.5	36	472620	33	-1	0	-1	0	1,18	7	-71	3,0	28
21110	Ленинский районный суд г. Орска	520778.0	14	485454.5	14	-1	0	549399.0	20	658586	11	1,52	16	26	7,5	19
21111	Медногорский городской суд	399886.0	42	431431.0	42	-1	0	-1	0	-1	0	1,13	3	7	2,0	40
21113	Новосергиевский районный суд	-1	0	539899	19	1497788	7	-1	0	621739.0	18	1,44	13	15	0,0	7
21114	Новотроицкий городской суд	-1	0	636133.5	56	-1	0	-1	0	599407.5	12	1,38	13	-5	None	None
21115	Октябрьский районный суд г. Орска	445359	15	457939.5	18	453722	15	528720.0	12	654510.5	10	1,51	16	46	2,04	46
21116	Оренбургский гарнизонный военный суд	516922	19	-1	0	489916.5	8	536398	7	620731	7	1,43	16	20	2,75	22
21117	Оренбургский районный суд	584927	27	522455	35	856501.0	20	547475	15	631191	15	1,46	16	7	2,0	39
21118	Первомайский районный суд	986493.0	6	659857	7	1320082.5	6	1747669.0	6	1638684	7	3,79	16	66	2,0	22
21121	Промышленный районный суд г. Оренбурга	422612.0	58	447660.0	38	470763.5	18	565496.0	20	587595	15	1,36	16	39	1,5	74
21122	Сакмарский районный суд	373425	15	408764.5	16	448170	7	573102.5	8	566447	7	1,31	16	51	2,5	31
21123	Саракташский районный суд	401283.0	6	440099.0	6	418742.0	6	515014	13	-1	0	1,21	14	28	1,71	18
21124	Советский районный суд г. Орска	459039.0	48	411088.5	34	488029	11	558602	11	632120.5	12	1,46	16	37	1,67	63
21125	Соль-Илецкий районный суд	456530.5	28	485204	29	464790	9	520188.0	30	548259	17	1,27	16	20	3,08	42
21126	Сорочинский районный суд	440143.5	6	399474	7	435844	7	684369.5	12	608053	9	1,4	16	38	2,46	24
21127	Ташлинский районный суд	914576.0	6	-1	0	-1	0	466445.0	8	495654.0	8	1,15	16	-45	2,0	19
21128	Тоцкий районный суд	411698	13	-1	0	453845	7	532131.5	6	608178.0	6	1,4	16	47	5,0	20
21130	Центральный районный суд г. Оренбурга	465215	85	355552.5	56	508309.0	22	580344.0	22	565256	53	1,31	16	21	3,0	89
21131	Шарлыкский районный суд	541886.5	20	1050747.0	6	-1	0	-1	0	-1	0	2,75	3	93	1,62	12
21132	Ясненский районный суд	1284160	13	412525.0	6	509142.0	12	-1	0	515469	7	1,19	16	-59	1,0	10
21145	Новодеревеньковский районный суд	-1	0	431432	7	-1	0	-1	0	200892	9	0,46	13	-53	None	None
21147	Орловский районный суд	457478	9	431432	7	473368.5	8	620650	7	753990	7	1,74	16	64	4,25	26
21154	Боровичский районный суд	1298427	23	868375.0	28	470386	15	865320	29	1394577.0	30	3,22	16	7	2,25	66
21155	Валдайский районный суд	-1	0	599897.5	20	697223.5	16	1385975.0	20	1457526	19	3,37	13	142	2,5	49
21156	Великоновгородский гарнизонный военный суд	-1	0	455980	7	497311.5	6	511837	9	547169	9	1,26	13	19	1,0	21
21157	Новгородский районный суд	409643.0	122	411316.0	134	526203.0	124	642681.0	86	711773.5	86	1,64	16	73	1,25	330
21159	Пестовский районный суд	614600	9	468225	11	1090775	13	1107891.0	12	1125233.0	12	2,6	16	83	1,83	39
21160	Солецкий районный суд	1151370	21	1326943	23	946552.5	22	1361928	21	1469110	19	3,39	16	27	1,58	80
21161	Старорусский районный суд	1313572.5	22	1222183.5	22	617126.5	30	1003604	29	745221.5	34	1,72	16	-43	2,0	92
21162	Чудовский районный суд	1329378.5	8	421341.5	14	470480	15	869220.0	10	1249286.5	12	2,89	16	-6	1,5	37
21163	Балаклавский районный суд	584525.5	20	413547	19	495135.5	18	831915.0	18	678444	21	1,57	16	16	2,5	47
21164	Нахимовский районный суд	497367.0	36	557490.0	38	627671	35	721687.0	34	-1	0	1,7	14	45	1,25	83
21165	Севастопольский гарнизонный военный суд	501623.5	56	428996.0	50	522079	49	761523	43	764697.0	44	1,77	16	52	5,0	136
21166	1-й Западный окружной военный суд	499732.5	18	528841.0	16	576962	19	799895.5	20	647342.5	20	1,5	16	29	0,33	59
21167	224 гарнизонный военный суд	487859.0	6	414859.5	6	427960	7	728384	7	-1	0	1,72	14	49	0,0	19
21169	2-й Западный окружной военный суд	1631050.5	58	2037017.0	70	651312	35	2268343	73	2226912	151	5,14	16	36	0,33	164
21170	235 гарнизонный военный суд	437424.5	18	429793.5	10	530594	11	705811	11	623616.5	14	1,44	16	42	1,58	30
21172	Московский гарнизонный военный суд	480620	27	457531	25	497622	29	685130.5	24	674937.5	32	1,56	16	40	1,5	67
21173	109 гарнизонный военный суд	-1	0	341472.0	8	388382	7	584185	7	476395.0	8	1,1	13	39	0,0	19
21176	5 гарнизонный военный суд	-1	0	-1	0	627108	7	681429	7	706398.0	8	1,63	8	12	2,25	18
21178	Архангельский гарнизонный военный суд	790403.5	30	762836.0	32	702457.5	36	853871.5	40	918839	41	2,12	16	16	1,67	115
21179	Вельский районный суд	790403.5	30	762836.0	32	-1	0	-1	0	938161	37	2,17	16	18	0,67	25
21181	Виноградовский районный суд	654102.0	6	-1	0	694308.5	6	729060.5	6	-1	0	1,72	14	11	3,17	19
21182	Исакогорский районный суд г. Архангельска	798778.0	6	832347	7	738042	7	822778.0	8	865427	7	2,0	16	8	0,0	21
21183	Коношский районный суд	756183	33	762836.0	36	704070	37	862713	45	918839	39	2,12	16	21	1,5	126
21184	Коряжемский городской суд	790403.5	30	-1	0	700845	33	837114.5	44	801604	9	1,85	16	1	2,67	39
21186	Красноборский районный суд	756183	35	-1	0	700845	37	-1	0	-1	0	1,76	7	-7	3,08	14
21188	Ломоносовский районный суд г. Архангельска	732898.0	22	714618	19	691218	21	798350.0	22	818549	21	1,89	16	11	1,0	59
21189	Мирненский гарнизонный военный суд	-1	0	-1	0	696334.5	38	785095.0	6	633222.5	6	1,46	8	-9	1,12	18
21190	Мирнинский городской суд	756665.0	34	-1	0	702457.5	36	837114.5	40	891664	43	2,06	16	17	2,33	73
21191	Новодвинский городской суд	695749.5	6	683741	7	660644.5	6	758324	7	817629	7	1,89	16	17	2,0	24
21192	Няндомский районный суд	-1	0	727158	7	681832.0	6	744465	7	776925.0	8	1,79	13	6	2,17	17
21193	Октябрьский районный суд г. Архангельска	790403.5	30	-1	0	696334.5	34	862713	39	928500.0	38	2,14	16	17	2,58	66
21195	Пинежский районный суд	729520.5	10	826208	37	-1	0	-1	0	-1	0	2,16	3	13	3,67	11
21196	Плесецкий районный суд	790403.5	30	-1	0	-1	0	-1	0	938161	37	2,17	16	18	None	None
21197	Северодвинский гарнизонный военный суд	-1	0	-1	0	711200	37	-1	0	934925	7	2,16	8	31	-0,67	7
21198	Северодвинский городской суд	849088	17	885095.5	24	856209.5	28	946823.5	24	988251	23	2,28	16	16	1,5	75
21199	Соломбальский районный суд г. Архангельска	661913	15	676085.5	14	634048	15	833221	11	805713.0	10	1,86	16	21	0,67	36
21202	Архаринский районный суд	524985.5	14	520882.5	14	511622	13	615645.0	12	637281.0	10	1,47	16	21	1,25	47
21203	Белогорский гарнизонный военный суд	581063	7	552177	9	555463.5	10	621216	9	735928.5	8	1,7	16	26	1,0	29
21204	Белогорский городской суд	558373	47	589230	43	553956	59	626467	59	642429.0	42	1,48	16	15	1,38	140
21205	Благовещенский гарнизонный военный суд	587425.5	10	559237.5	12	556721	9	627030	11	813551.5	10	1,88	16	38	2,17	35
21206	Благовещенский городской суд	524863	113	545628	109	533699	107	624985.0	108	645650	107	1,49	16	23	2,0	346
